40	4	16	18	4	16	20	<reference osisRef="MAT.4.16!18-MAT.4.16!20" type="OT quotes" label="" verse="MAT 4:16" ><grk>φῶς ἀνέτειλεν αὐτοῖς</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	21	6	5	21	7	<reference osisRef="MAT.5.21!6-MAT.5.21!7" type="OT quotes" label="" verse="MAT 5:21" ><grk>οὐ φονεύσεις</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	27	4	5	27	5	<reference osisRef="MAT.5.27!4-MAT.5.27!5" type="OT quotes" label="" verse="MAT 5:27" ><grk>οὐ μοιχεύσεις</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	31	3	5	31	11	<reference osisRef="MAT.5.31!3-MAT.5.31!11" type="OT quotes" label="" verse="MAT 5:31" ><grk>ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ δότω αὐτῇ ἀποστάσιον</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	33	7	5	33	9	<reference osisRef="MAT.5.33!7-MAT.5.33!9" type="OT quotes" label="" verse="MAT 5:33" ><grk>οὐκ ἐπιορκήσεις ἀποδώσεις</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	33	11	5	33	15	<reference osisRef="MAT.5.33!11-MAT.5.33!15" type="OT quotes" label="" verse="MAT 5:33" ><grk>τῷ κυρίῳ τοὺς ὅρκους σου</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	38	4	5	38	6	<reference osisRef="MAT.5.38!4-MAT.5.38!6" type="OT quotes" label="" verse="MAT 5:38" ><grk>ὀφθαλμὸν ἀντὶ ὀφθαλμοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	38	8	5	38	10	<reference osisRef="MAT.5.38!8-MAT.5.38!10" type="OT quotes" label="" verse="MAT 5:38" ><grk>ὀδόντα ἀντὶ ὀδόντος</grk></reference>「OT quotes｜Old Testament quotations.」
40	5	43	4	5	43	7	<reference osisRef="MAT.5.43!4-MAT.5.43!7" type="OT quotes" label="" verse="MAT 5:43" ><grk>ἀγαπήσεις τὸν πλησίον σου</grk></reference>「OT quotes｜Old Testament quotations.」
40	8	17	10	8	17	14	<reference osisRef="MAT.8.17!10-MAT.8.17!14" type="OT quotes" label="" verse="MAT 8:17" ><grk>αὐτὸς τὰς ἀσθενείας ἡμῶν ἔλαβεν</grk></reference>「OT quotes｜Old Testament quotations.」
40	8	17	15	8	17	18	<reference osisRef="MAT.8.17!15-MAT.8.17!18" type="OT quotes" label="" verse="MAT 8:17" ><grk>καὶ τὰς νόσους ἐβάστασεν</grk></reference>「OT quotes｜Old Testament quotations.」
40	9	13	6	9	13	10	<reference osisRef="MAT.9.13!6-MAT.9.13!10" type="OT quotes" label="" verse="MAT 9:13" ><grk>ἔλεος θέλω καὶ οὐ θυσίαν</grk></reference>「OT quotes｜Old Testament quotations.」
40	10	35	5	10	35	8	<reference osisRef="MAT.10.35!5-MAT.10.35!8" type="OT quotes" label="" verse="MAT 10:35" ><grk>κατὰ τοῦ πατρὸς αὐτοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
40	10	35	9	10	35	14	<reference osisRef="MAT.10.35!9-MAT.10.35!14" type="OT quotes" label="" verse="MAT 10:35" ><grk>καὶ θυγατέρα κατὰ τῆς μητρὸς αὐτῆς</grk></reference>「OT quotes｜Old Testament quotations.」
40	10	35	15	10	35	20	<reference osisRef="MAT.10.35!15-MAT.10.35!20" type="OT quotes" label="" verse="MAT 10:35" ><grk>καὶ νύμφην κατὰ τῆς πενθερᾶς αὐτῆς</grk></reference>「OT quotes｜Old Testament quotations.」
40	10	36	2	10	36	7	<reference osisRef="MAT.10.36!2-MAT.10.36!7" type="OT quotes" label="" verse="MAT 10:36" ><grk>ἐχθροὶ τοῦ ἀνθρώπου οἱ οἰκιακοὶ αὐτοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
40	11	10	7	11	10	14	<reference osisRef="MAT.11.10!7-MAT.11.10!14" type="OT quotes" label="" verse="MAT 11:10" ><grk>ἐγὼ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου</grk></reference>「OT quotes｜Old Testament quotations.」
40	11	10	15	11	10	18	<reference osisRef="MAT.11.10!15-MAT.11.10!18" type="OT quotes" label="" verse="MAT 11:10" ><grk>ὃς κατασκευάσει τὴν ὁδόν</grk></reference>「OT quotes｜Old Testament quotations.」
40	11	10	20	11	10	20	<reference osisRef="MAT.11.10!20" type="OT quotes" label="" verse="MAT 11:10" ><grk>ἔμπροσθέν</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	7	6	12	7	10	<reference osisRef="MAT.12.7!6-MAT.12.7!10" type="OT quotes" label="" verse="MAT 12:7" ><grk>ἔλεος θέλω καὶ οὐ θυσίαν</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	18	2	12	18	6	<reference osisRef="MAT.12.18!2-MAT.12.18!6" type="OT quotes" label="" verse="MAT 12:18" ><grk>ὁ παῖς μου ὃν ᾑρέτισα</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	18	7	12	18	15	<reference osisRef="MAT.12.18!7-MAT.12.18!15" type="OT quotes" label="" verse="MAT 12:18" ><grk>ὁ ἀγαπητός μου εἰς ὃν εὐδόκησεν ἡ ψυχή μου</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	18	16	12	18	21	<reference osisRef="MAT.12.18!16-MAT.12.18!21" type="OT quotes" label="" verse="MAT 12:18" ><grk>θήσω τὸ πνεῦμά μου ἐπ’ αὐτόν</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	18	22	12	18	26	<reference osisRef="MAT.12.18!22-MAT.12.18!26" type="OT quotes" label="" verse="MAT 12:18" ><grk>καὶ κρίσιν τοῖς ἔθνεσιν ἀπαγγελεῖ</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	19	1	12	19	4	<reference osisRef="MAT.12.19!1-MAT.12.19!4" type="OT quotes" label="" verse="MAT 12:19" ><grk>οὐκ ἐρίσει οὐδὲ κραυγάσει</grk></reference>「OT quotes｜Old Testament quotations.」
40	12	19	5	12	19	13	<reference osisRef="MAT.12.19!5-MAT.12.19!13" type="OT quotes" label="" verse="MAT 12:19" ><grk>οὐδὲ ἀκούσει τις ἐν ταῖς πλατείαις τὴν φωνὴν αὐτοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
