40	1	1	「1｜1」「2｜2」「3｜3」「4｜4」「5｜5」「6｜6」「7｜7」「8｜8」「9｜9」「10｜10」
40	1	2	「11｜1」「12｜2」「13｜3」「14｜4」「15｜5」「16｜6」「17｜7」「18｜8」「19｜9」「20｜10」「21｜11」「22｜12」「23｜13」「24｜14」「25｜15」「26｜16」「27｜17」「28｜18」「29｜19」「30｜20」「31｜21」
40	1	3	「32｜1」「33｜2」「34｜3」「35｜4」「36｜5」「37｜6」「38｜7」「39｜8」「40｜9」「41｜10」「42｜11」「43｜12」「44｜13」「45｜14」「46｜15」「47｜16」「48｜17」「49｜18」「50｜19」「51｜20」「52｜21」「53｜22」「54｜23」「55｜24」
40	1	4	「56｜1」「57｜2」「58｜3」「59｜4」「60｜5」「61｜6」「62｜7」「63｜8」「64｜9」「65｜10」「66｜11」「67｜12」「68｜13」「69｜14」「70｜15」「71｜16」「72｜17」「73｜18」
40	1	5	「74｜1」「75｜2」「76｜3」「77｜4」「78｜5」「79｜6」「80｜7」「81｜8」「82｜9」「83｜10」「84｜11」「85｜12」「86｜13」「87｜14」「88｜15」「89｜16」「90｜17」「91｜18」「92｜19」「93｜20」「94｜21」「95｜22」「96｜23」「97｜24」
40	1	6	「98｜1」「99｜2」「100｜3」「101｜4」「102｜5」「103｜6」「104｜7」「105｜8」「106｜9」「107｜10」「108｜11」「109｜12」「110｜13」「111｜14」「112｜15」「113｜16」「114｜17」「115｜18」
40	1	7	「116｜1」「117｜2」「118｜3」「119｜4」「120｜5」「121｜6」「122｜7」「123｜8」「124｜9」「125｜10」「126｜11」「127｜12」「128｜13」「129｜14」「130｜15」「131｜16」「132｜17」「133｜18」
40	1	8	「134｜1」「135｜2」「136｜3」「137｜4」「138｜5」「139｜6」「140｜7」「141｜8」「142｜9」「143｜10」「144｜11」「145｜12」「146｜13」「147｜14」「148｜15」「149｜16」「150｜17」「151｜18」「152｜19」
40	1	9	「153｜1」「154｜2」「155｜3」「156｜4」「157｜5」「158｜6」「159｜7」「160｜8」「161｜9」「162｜10」「163｜11」「164｜12」「165｜13」「166｜14」「167｜15」「168｜16」「169｜17」「170｜18」
40	1	10	「171｜1」「172｜2」「173｜3」「174｜4」「175｜5」「176｜6」「177｜7」「178｜8」「179｜9」「180｜10」「181｜11」「182｜12」「183｜13」「184｜14」「185｜15」「186｜16」「187｜17」「188｜18」
40	1	11	「189｜1」「190｜2」「191｜3」「192｜4」「193｜5」「194｜6」「195｜7」「196｜8」「197｜9」「198｜10」「199｜11」「200｜12」「201｜13」「202｜14」
40	1	12	「203｜1」「204｜2」「205｜3」「206｜4」「207｜5」「208｜6」「209｜7」「210｜8」「211｜9」「212｜10」「213｜11」「214｜12」「215｜13」「216｜14」「217｜15」「218｜16」
40	1	13	「219｜1」「220｜2」「221｜3」「222｜4」「223｜5」「224｜6」「225｜7」「226｜8」「227｜9」「228｜10」「229｜11」「230｜12」「231｜13」「232｜14」「233｜15」「234｜16」「235｜17」「236｜18」
40	1	14	「237｜1」「238｜2」「239｜3」「240｜4」「241｜5」「242｜6」「243｜7」「244｜8」「245｜9」「246｜10」「247｜11」「248｜12」「249｜13」「250｜14」「251｜15」「252｜16」「253｜17」「254｜18」
40	1	15	「255｜1」「256｜2」「257｜3」「258｜4」「259｜5」「260｜6」「261｜7」「262｜8」「263｜9」「264｜10」「265｜11」「266｜12」「267｜13」「268｜14」「269｜15」「270｜16」「271｜17」「272｜18」
